"sex";"edadgr";"tumor";"casos";"pob";"ano";"numtum";"planlb"
1;13;191;121;899918;85;32;"SNC              "
1;14;191;94;650296;85;32;"SNC              "
1;15;191;82;530167;85;32;"SNC              "
1;16;191;54;379619;85;32;"SNC              "
1;17;191;16;209602;85;32;"SNC              "
1;18;191;7;104982;85;32;"SNC              "
1;1;191;4;1235501;86;32;"SNC              "
1;2;191;13;1548733;86;32;"SNC              "
1;3;191;7;1699723;86;32;"SNC              "
1;4;191;8;1676689;86;32;"SNC              "
1;5;191;11;1623103;86;32;"SNC              "
1;6;191;9;1463773;86;32;"SNC              "
1;7;191;19;1283108;86;32;"SNC              "
1;8;191;32;1224922;86;32;"SNC              "
1;9;191;34;1125535;86;32;"SNC              "
1;10;191;44;989745;86;32;"SNC              "
1;11;191;74;1120082;86;32;"SNC              "
1;12;191;105;1064730;86;32;"SNC              "
1;13;191;118;924914;86;32;"SNC              "
1;14;191;96;677430;86;32;"SNC              "
1;15;191;68;530020;86;32;"SNC              "
1;16;191;53;388172;86;32;"SNC              "
1;17;191;20;217284;86;32;"SNC              "
1;18;191;5;111218;86;32;"SNC              "
1;1;191;10;1184846;87;32;"SNC              "
1;2;191;8;1486392;87;32;"SNC              "
1;3;191;17;1693542;87;32;"SNC              "
1;4;191;9;1678755;87;32;"SNC              "
1;5;191;15;1635951;87;32;"SNC              "
1;6;191;16;1492944;87;32;"SNC              "
1;7;191;25;1310225;87;32;"SNC              "
1;8;191;43;1226168;87;32;"SNC              "
1;9;191;32;1154085;87;32;"SNC              "
1;10;191;55;991138;87;32;"SNC              "
1;11;191;78;1090440;87;32;"SNC              "
1;12;191;110;1078033;87;32;"SNC              "
1;13;191;140;943656;87;32;"SNC              "
1;14;191;129;712717;87;32;"SNC              "
1;15;191;94;529539;87;32;"SNC              "
1;16;191;56;395420;87;32;"SNC              "
1;17;191;28;224770;87;32;"SNC              "
1;18;191;5;117993;87;32;"SNC              "
1;1;191;7;1139730;88;32;"SNC              "
1;2;191;14;1420943;88;32;"SNC              "
1;3;191;5;1676742;88;32;"SNC              "
1;4;191;11;1684922;88;32;"SNC              "
1;5;191;14;1643077;88;32;"SNC              "
1;6;191;16;1518411;88;32;"SNC              "
1;7;191;24;1342675;88;32;"SNC              "
1;8;191;35;1230070;88;32;"SNC              "
1;9;191;38;1174817;88;32;"SNC              "
1;10;191;52;1007063;88;32;"SNC              "
1;11;191;54;1055890;88;32;"SNC              "
1;12;191;123;1086624;88;32;"SNC              "
1;13;191;143;959097;88;32;"SNC              "
1;14;191;128;751905;88;32;"SNC              "
1;15;191;119;531457;88;32;"SNC              "
1;16;191;69;401310;88;32;"SNC              "
1;17;191;25;232476;88;32;"SNC              "
1;18;191;11;125059;88;32;"SNC              "
1;1;191;6;1098458;89;32;"SNC              "
1;2;191;9;1355905;89;32;"SNC              "
1;3;191;18;1647132;89;32;"SNC              "
1;4;191;8;1692860;89;32;"SNC              "
1;5;191;9;1647947;89;32;"SNC              "
1;6;191;15;1540092;89;32;"SNC              "
1;7;191;18;1377165;89;32;"SNC              "
1;8;191;25;1239143;89;32;"SNC              "
1;9;191;30;1191320;89;32;"SNC              "
1;10;191;44;1031026;89;32;"SNC              "
1;11;191;77;1019823;89;32;"SNC              "
1;12;191;120;1090648;89;32;"SNC              "
1;13;191;126;973517;89;32;"SNC              "
1;14;191;131;788707;89;32;"SNC              "
1;15;191;110;540054;89;32;"SNC              "
1;16;191;50;405546;89;32;"SNC              "
1;17;191;26;240381;89;32;"SNC              "
1;18;191;16;132184;89;32;"SNC              "
1;1;191;7;1057817;90;32;"SNC              "
1;2;191;14;1293491;90;32;"SNC              "
1;3;191;9;1605458;90;32;"SNC              "
1;4;191;13;1699222;90;32;"SNC              "
1;5;191;9;1651557;90;32;"SNC              "
1;6;191;19;1560189;90;32;"SNC              "
1;7;191;22;1410448;90;32;"SNC              "
1;8;191;22;1251516;90;32;"SNC              "
1;9;191;46;1202951;90;32;"SNC              "
1;10;191;44;1067009;90;32;"SNC              "
1;11;191;83;982992;90;32;"SNC              "
1;12;191;118;1088065;90;32;"SNC              "
1;13;191;114;988111;90;32;"SNC              "
1;14;191;131;819733;90;32;"SNC              "
1;15;191;94;557349;90;32;"SNC              "
1;16;191;70;408053;90;32;"SNC              "
1;17;191;32;248365;90;32;"SNC              "
1;18;191;16;139417;90;32;"SNC              "
1;1;191;7;1031600;91;32;"SNC              "
1;2;191;13;1235118;91;32;"SNC              "
1;3;191;11;1554084;91;32;"SNC              "
1;4;191;8;1700797;91;32;"SNC              "
1;5;191;12;1656533;91;32;"SNC              "
1;6;191;16;1583073;91;32;"SNC              "
1;7;191;15;1443540;91;32;"SNC              "
1;8;191;28;1271604;91;32;"SNC              "
1;9;191;39;1210766;91;32;"SNC              "
1;10;191;61;1105819;91;32;"SNC              "
1;11;191;68;961352;91;32;"SNC              "
1;12;191;119;1074631;91;32;"SNC              "
1;13;191;152;1003519;91;32;"SNC              "
1;14;191;129;843928;91;32;"SNC              "
1;15;191;106;582513;91;32;"SNC              "
1;16;191;63;409768;91;32;"SNC              "
1;17;191;24;255746;91;32;"SNC              "
1;18;191;11;146549;91;32;"SNC              "
1;1;191;7;1022098;92;32;"SNC              "
1;2;191;12;1183055;92;32;"SNC              "
1;3;191;13;1495685;92;32;"SNC              "
1;4;191;22;1695497;92;32;"SNC              "
1;5;191;11;1664124;92;32;"SNC              "
1;6;191;17;1605057;92;32;"SNC              "
1;7;191;24;1476901;92;32;"SNC              "
1;8;191;29;1302039;92;32;"SNC              "
1;9;191;48;1216159;92;32;"SNC              "
1;10;191;56;1137502;92;32;"SNC              "
1;11;191;75;966190;92;32;"SNC              "
1;12;191;113;1048891;92;32;"SNC              "
1;13;191;146;1017619;92;32;"SNC              "
1;14;191;159;862064;92;32;"SNC              "
1;15;191;117;614283;92;32;"SNC              "
1;16;191;73;411637;92;32;"SNC              "
1;17;191;29;262179;92;32;"SNC              "
1;18;191;14;153904;92;32;"SNC              "
1;1;191;7;1014883;93;32;"SNC              "
1;2;191;11;1137077;93;32;"SNC              "
1;3;191;11;1433981;93;32;"SNC              "
1;4;191;9;1680816;93;32;"SNC              "
1;5;191;15;1672767;93;32;"SNC              "
1;6;191;20;1621159;93;32;"SNC              "
1;7;191;25;1506843;93;32;"SNC              "
1;8;191;46;1338468;93;32;"SNC              "
1;9;191;35;1223940;93;32;"SNC              "
1;10;191;71;1161432;93;32;"SNC              "
1;11;191;78;985215;93;32;"SNC              "
1;12;191;89;1018469;93;32;"SNC              "
1;13;191;185;1027871;93;32;"SNC              "
1;14;191;151;877415;93;32;"SNC              "
1;15;191;144;649023;93;32;"SNC              "
1;16;191;68;415494;93;32;"SNC              "
1;17;191;48;267874;93;32;"SNC              "
1;18;191;17;161704;93;32;"SNC              "
1;1;191;9;1003167;94;32;"SNC              "
1;2;191;11;1099442;94;32;"SNC              "
1;3;191;7;1371594;94;32;"SNC              "
1;4;191;13;1654720;94;32;"SNC              "
1;5;191;15;1681646;94;32;"SNC              "
1;6;191;18;1632990;94;32;"SNC              "
1;7;191;25;1533945;94;32;"SNC              "
1;8;191;30;1377179;94;32;"SNC              "
1;9;191;47;1236709;94;32;"SNC              "
1;10;191;75;1180832;94;32;"SNC              "
1;11;191;78;1011881;94;32;"SNC              "
1;12;191;118;986671;94;32;"SNC              "
1;13;191;143;1034677;94;32;"SNC              "
1;14;191;153;892077;94;32;"SNC              "
1;15;191;144;681414;94;32;"SNC              "
1;16;191;88;424722;94;32;"SNC              "
1;17;191;49;272665;94;32;"SNC              "
1;18;191;22;169419;94;32;"SNC              "
1;1;191;7;986786;95;32;"SNC              "
1;2;191;11;1070593;95;32;"SNC              "
1;3;191;11;1310614;95;32;"SNC              "
1;4;191;11;1617723;95;32;"SNC              "
1;5;191;17;1689200;95;32;"SNC              "
1;6;191;17;1640482;95;32;"SNC              "
1;7;191;29;1560651;95;32;"SNC              "
1;8;191;41;1415052;95;32;"SNC              "
1;9;191;50;1252718;95;32;"SNC              "
1;10;191;82;1195578;95;32;"SNC              "
1;11;191;95;1050196;95;32;"SNC              "
1;12;191;109;954147;95;32;"SNC              "
1;13;191;155;1035725;95;32;"SNC              "
1;14;191;177;907481;95;32;"SNC              "
1;15;191;165;708915;95;32;"SNC              "
1;16;191;87;440597;95;32;"SNC              "
1;17;191;40;276308;95;32;"SNC              "
1;18;191;21;177060;95;32;"SNC              "
1;1;191;8;969243;96;32;"SNC              "
1;2;191;14;1050268;96;32;"SNC              "
1;3;191;13;1253680;96;32;"SNC              "
1;4;191;21;1570198;96;32;"SNC              "
1;5;191;12;1694155;96;32;"SNC              "
1;6;191;16;1646036;96;32;"SNC              "
1;7;191;32;1586299;96;32;"SNC              "
1;8;191;38;1450668;96;32;"SNC              "
1;9;191;54;1274861;96;32;"SNC              "
1;10;191;62;1205540;96;32;"SNC              "
1;11;191;97;1090239;96;32;"SNC              "
1;12;191;102;935055;96;32;"SNC              "
1;13;191;157;1025528;96;32;"SNC              "
1;14;191;164;924165;96;32;"SNC              "
1;15;191;174;731542;96;32;"SNC              "
1;16;191;123;462032;96;32;"SNC              "
1;17;191;57;279073;96;32;"SNC              "
1;18;191;22;184300;96;32;"SNC              "
1;1;191;5;954161;97;32;"SNC              "
1;2;191;10;1036361;97;32;"SNC              "
1;3;191;7;1202968;97;32;"SNC              "
1;4;191;15;1514497;97;32;"SNC              "
1;5;191;4;1694126;97;32;"SNC              "
1;6;191;27;1653591;97;32;"SNC              "
1;7;191;24;1606873;97;32;"SNC              "
1;8;191;47;1484122;97;32;"SNC              "
1;9;191;62;1306110;97;32;"SNC              "
1;10;191;73;1211826;97;32;"SNC              "
1;11;191;89;1122312;97;32;"SNC              "
1;12;191;118;941033;97;32;"SNC              "
1;13;191;170;1002575;97;32;"SNC              "
1;14;191;170;940203;97;32;"SNC              "
1;15;191;144;750171;97;32;"SNC              "
1;16;191;108;488275;97;32;"SNC              "
1;17;191;52;281584;97;32;"SNC              "
1;18;191;27;191319;97;32;"SNC              "
1;1;191;6;944377;98;32;"SNC              "
1;2;191;17;1024515;98;32;"SNC              "
1;3;191;20;1160344;98;32;"SNC              "
1;4;191;11;1455702;98;32;"SNC              "
1;5;191;13;1686070;98;32;"SNC              "
1;6;191;15;1666046;98;32;"SNC              "
1;7;191;38;1624279;98;32;"SNC              "
1;8;191;40;1515969;98;32;"SNC              "
1;9;191;53;1344691;98;32;"SNC              "
1;10;191;78;1221297;98;32;"SNC              "
1;11;191;113;1147449;98;32;"SNC              "
1;12;191;108;961551;98;32;"SNC              "
1;13;191;174;975122;98;32;"SNC              "
1;14;191;183;953195;98;32;"SNC              "
1;15;191;178;766888;98;32;"SNC              "
1;16;191;112;516978;98;32;"SNC              "
1;17;191;64;285458;98;32;"SNC              "
1;18;191;30;198363;98;32;"SNC              "
1;1;191;4;943345;99;32;"SNC              "
1;2;191;12;1011847;99;32;"SNC              "
1;3;191;8;1127778;99;32;"SNC              "
1;4;191;10;1397046;99;32;"SNC              "
1;5;191;14;1669800;99;32;"SNC              "
1;6;191;23;1685106;99;32;"SNC              "
1;7;191;32;1643018;99;32;"SNC              "
1;8;191;38;1548887;99;32;"SNC              "
1;9;191;48;1387934;99;32;"SNC              "
1;10;191;70;1237487;99;32;"SNC              "
1;11;191;90;1169236;99;32;"SNC              "
1;12;191;125;990073;99;32;"SNC              "
1;13;191;131;947031;99;32;"SNC              "
1;14;191;185;963090;99;32;"SNC              "
1;15;191;154;783301;99;32;"SNC              "
1;16;191;120;544481;99;32;"SNC              "
1;17;191;58;293007;99;32;"SNC              "
1;18;191;39;204926;99;32;"SNC              "
1;1;191;10;955982;100;32;"SNC              "
1;2;191;7;997877;100;32;"SNC              "
1;3;191;5;1104739;100;32;"SNC              "
1;4;191;4;1341124;100;32;"SNC              "
1;5;191;10;1651528;100;32;"SNC              "
1;6;191;14;1719429;100;32;"SNC              "
1;7;191;23;1671189;100;32;"SNC              "
1;8;191;35;1590932;100;32;"SNC              "
1;9;191;61;1436529;100;32;"SNC              "
1;10;191;66;1260589;100;32;"SNC              "
1;11;191;104;1188114;100;32;"SNC              "
1;12;191;136;1030324;100;32;"SNC              "
1;13;191;147;918749;100;32;"SNC              "
1;14;191;176;967319;100;32;"SNC              "
1;15;191;198;800347;100;32;"SNC              "
1;16;191;148;568557;100;32;"SNC              "
1;17;191;74;305051;100;32;"SNC              "
1;18;191;41;210955;100;32;"SNC              "
1;1;191;9;979150;101;32;"SNC              "
1;2;191;8;986741;101;32;"SNC              "
1;3;191;10;1090407;101;32;"SNC              "
1;4;191;9;1291875;101;32;"SNC              "
1;5;191;12;1629163;101;32;"SNC              "
1;6;191;21;1763745;101;32;"SNC              "
1;7;191;32;1707841;101;32;"SNC              "
1;8;191;43;1639033;101;32;"SNC              "
1;9;191;46;1488345;101;32;"SNC              "
1;10;191;74;1293126;101;32;"SNC              "
1;11;191;94;1203986;101;32;"SNC              "
1;12;191;145;1073045;101;32;"SNC              "
1;13;191;121;903723;101;32;"SNC              "
1;14;191;183;961192;101;32;"SNC              "
1;15;191;195;818464;101;32;"SNC              "
1;16;191;144;589131;101;32;"SNC              "
1;17;191;80;321184;101;32;"SNC              "
1;18;191;27;216629;101;32;"SNC              "
1;1;191;10;1013584;102;32;"SNC              "
1;2;191;14;985903;102;32;"SNC              "
1;3;191;6;1083963;102;32;"SNC              "
1;4;191;8;1253572;102;32;"SNC              "
1;5;191;20;1602229;102;32;"SNC              "
1;6;191;28;1811418;102;32;"SNC              "
1;7;191;29;1755394;102;32;"SNC              "
1;8;191;40;1687303;102;32;"SNC              "
1;9;191;51;1541768;102;32;"SNC              "
1;10;191;90;1337336;102;32;"SNC              "
1;11;191;94;1217898;102;32;"SNC              "
1;12;191;156;1109874;102;32;"SNC              "
1;13;191;150;914342;102;32;"SNC              "
1;14;191;187;943709;102;32;"SNC              "
1;15;191;203;836371;102;32;"SNC              "
1;16;191;151;607285;102;32;"SNC              "
1;17;191;93;342200;102;32;"SNC              "
1;18;191;46;221856;102;32;"SNC              "
1;1;191;11;1057260;103;32;"SNC              "
1;2;191;10;994528;103;32;"SNC              "
1;3;191;10;1081291;103;32;"SNC              "
1;4;191;6;1224731;103;32;"SNC              "
1;5;191;12;1570385;103;32;"SNC              "
1;6;191;24;1854176;103;32;"SNC              "
1;7;191;26;1813241;103;32;"SNC              "
1;8;191;44;1735289;103;32;"SNC              "
1;9;191;62;1594601;103;32;"SNC              "
1;10;191;92;1390029;103;32;"SNC              "
1;11;191;103;1236066;103;32;"SNC              "
1;12;191;130;1140907;103;32;"SNC              "
1;13;191;166;940114;103;32;"SNC              "
1;14;191;195;922439;103;32;"SNC              "
1;15;191;205;851969;103;32;"SNC              "
1;16;191;161;624767;103;32;"SNC              "
1;17;191;111;366273;103;32;"SNC              "
1;18;191;42;228126;103;32;"SNC              "
1;1;191;5;1098496;104;32;"SNC              "
1;2;191;8;1007487;104;32;"SNC              "
1;3;191;4;1076978;104;32;"SNC              "
1;4;191;9;1202193;104;32;"SNC              "
1;5;191;11;1532922;104;32;"SNC              "
1;6;191;20;1883533;104;32;"SNC              "
1;7;191;27;1874666;104;32;"SNC              "
1;8;191;37;1782869;104;32;"SNC              "
1;9;191;57;1645601;104;32;"SNC              "
1;10;191;83;1446421;104;32;"SNC              "
1;11;191;130;1260594;104;32;"SNC              "
1;12;191;147;1168186;104;32;"SNC              "
1;13;191;161;973073;104;32;"SNC              "
1;14;191;181;900825;104;32;"SNC              "
1;15;191;200;864556;104;32;"SNC              "
1;16;191;170;642452;104;32;"SNC              "
1;17;191;90;389419;104;32;"SNC              "
1;18;191;47;237399;104;32;"SNC              "
1;1;191;6;1133183;105;32;"SNC              "
1;2;191;2;1028644;105;32;"SNC              "
1;3;191;6;1070743;105;32;"SNC              "
1;4;191;5;1186713;105;32;"SNC              "
1;5;191;12;1497253;105;32;"SNC              "
1;6;191;6;1902956;105;32;"SNC              "
1;7;191;23;1942009;105;32;"SNC              "
1;8;191;37;1832716;105;32;"SNC              "
1;9;191;58;1698758;105;32;"SNC              "
1;10;191;73;1503879;105;32;"SNC              "
1;11;191;91;1289814;105;32;"SNC              "
1;12;191;144;1191770;105;32;"SNC              "
1;13;191;175;1016766;105;32;"SNC              "
